"","ID","Description","SPOT_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"5447_at","5447_at","P450 (cytochrome) oxidoreductase",5447,-0.0126490977499998,6.07844039397778,-0.252077278951365,0.803079433544572,0.956775652936374,-6.03693730096816
"81309_at","81309_at","olfactory receptor, family 4, subfamily C, member 15",81309,0.0118198527999989,1.89357702874444,0.252003956412343,0.803135463391202,0.956775652936374,-6.03695547391395
"3350_at","3350_at","5-hydroxytryptamine (serotonin) receptor 1A, G protein-coupled",3350,0.0165872418000022,3.21374025366667,0.251977610344147,0.803155596155628,0.956775652936374,-6.03696200248651
"55125_at","55125_at","centrosomal protein 192kDa",55125,-0.0150793477999986,6.44253818653333,-0.251957983689052,0.803170594264503,0.956775652936374,-6.03696686554297
"26824_at","26824_at","RNA, U11 small nuclear",26824,-0.0211413429,5.60046826153333,-0.25187295453263,0.803235571918187,0.956775652936374,-6.03698792955911
"23344_at","23344_at","extended synaptotagmin-like protein 1",23344,0.0157209482000003,7.21545107002222,0.251853233899377,0.803250642255005,0.956775652936374,-6.03699281388185
"5881_at","5881_at","ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)",5881,0.0143510210500004,4.31369898487778,0.251786231263053,0.803301845668725,0.956775652936374,-6.03700940596888
"91_at","91_at","activin A receptor, type IB",91,0.0108642337500013,6.24941339973333,0.25176993033361,0.803314302974396,0.956775652936374,-6.03701344195852
"117144_at","117144_at","cation channel, sperm associated 1",117144,0.0133147734500012,3.53028517604444,0.251706338478765,0.803362900905366,0.956775652936374,-6.03702918434726
"9653_at","9653_at","heparan sulfate 2-O-sulfotransferase 1",9653,0.0121673132500009,5.27688432416667,0.251702442328325,0.80336587843323,0.956775652936374,-6.0370301487245
"388939_at","388939_at","chromosome 2 open reading frame 71",388939,0.0119173869500022,3.73260695088889,0.251681428757757,0.803381937539889,0.956775652936374,-6.03703534975878
"3834_at","3834_at","kinesin family member 25",3834,0.0124019521000012,3.24945325713333,0.251599950741601,0.803444205951847,0.9567918337238,-6.03705551216473
"6540_at","6540_at","solute carrier family 6 (neurotransmitter transporter), member 13",6540,0.0184831474999951,3.68244186356667,0.251301440367654,0.803672349565684,0.956966000809751,-6.0371293255436
"4352_at","4352_at","myeloproliferative leukemia virus oncogene",4352,-0.0141476052500034,3.55377688076667,-0.251267448372598,0.803698329879012,0.956966000809751,-6.03713772529879
"90203_at","90203_at","sorting nexin family member 21",90203,0.0161916553999957,6.81395338514444,0.251177958430815,0.8037667287524,0.956966000809751,-6.03715983373655
"5395_at","5395_at","PMS2 postmeiotic segregation increased 2 (S. cerevisiae)",5395,0.0136573615499964,5.5478821061,0.251153763861262,0.803785221398564,0.956966000809751,-6.03716580964567
"100873771_at","100873771_at","RNA, U6 small nuclear 67, pseudogene",100873771,-0.0087388820000005,1.64125252882222,-0.250979203502186,0.803918646652058,0.957033559496487,-6.03720890800809
"152078_at","152078_at","chromosome 3 open reading frame 55",152078,0.015762651300002,4.49035241285556,0.250752709169737,0.804091776695045,0.957033559496487,-6.03726478426944
"23120_at","23120_at","ATPase, class V, type 10B",23120,-0.0133735170999998,3.34944938043333,-0.250600508584478,0.804208123062192,0.957033559496487,-6.03730230403953
"9454_at","9454_at","homer homolog 3 (Drosophila)",9454,-0.0129469957999975,6.75334684928889,-0.250518459689596,0.804270845434268,0.957033559496487,-6.03732252094627
"55776_at","55776_at","SAYSVFN motif domain containing 1",55776,-0.0150133119999962,5.3862181877,-0.250002651729228,0.804665186059801,0.957033559496487,-6.03744946558076
"118426_at","118426_at","loss of heterozygosity, 12, chromosomal region 1",118426,-0.0155165679999945,5.5614036413,-0.2499889959595,0.804675626757542,0.957033559496487,-6.03745282284329
"8945_at","8945_at","beta-transducin repeat containing E3 ubiquitin protein ligase",8945,0.011121097700002,6.6082251581,0.249929863673906,0.804720837548545,0.957033559496487,-6.03746735837405
"63925_at","63925_at","zinc finger protein 335",63925,-0.0136644202500005,5.88615996688889,-0.249811209165728,0.804811559356962,0.957033559496487,-6.03749651497017
"1677_at","1677_at","DNA fragmentation factor, 40kDa, beta polypeptide (caspase-activated DNase)",1677,-0.0188003554000025,4.77851317426667,-0.249755535495843,0.804854127736956,0.957033559496487,-6.03751019073778
"84419_at","84419_at","chromosome 15 open reading frame 48",84419,0.0101139362500002,2.32563617497778,0.249647340722704,0.804936855785215,0.957033559496487,-6.03753675920021
"84561_at","84561_at","solute carrier family 12, member 8",84561,0.0130016364499999,3.40855041654444,0.249543749399273,0.805016066110662,0.957033559496487,-6.03756218650274
"8399_at","8399_at","phospholipase A2, group X",8399,0.0237037689499995,2.50189606178889,0.249518284285513,0.805035538143679,0.957033559496487,-6.0375684355072
"10562_at","10562_at","olfactomedin 4",10562,0.0169970489000031,3.88774501072222,0.249401735548462,0.805124659386702,0.957033559496487,-6.03759702785661
"343505_at","343505_at","neuroblastoma breakpoint family, member 7",343505,-0.011411458,2.6453991304,-0.249366712619371,0.805151440871464,0.957033559496487,-6.0376056172695
"9625_at","9625_at","apoptosis-associated tyrosine kinase",9625,-0.0150299631999991,3.51025526568889,-0.249299434826347,0.805202887826145,0.957033559496487,-6.0376221138579
"22903_at","22903_at","BTB (POZ) domain containing 3",22903,0.0116744675500016,7.00605106985556,0.249259653763174,0.80523330860566,0.957033559496487,-6.03763186613505
"25998_at","25998_at","inhibitor of Bruton agammaglobulinemia tyrosine kinase",25998,-0.0120426188499962,8.14785273878889,-0.24923112426872,0.805255125446682,0.957033559496487,-6.03763885915122
"5538_at","5538_at","palmitoyl-protein thioesterase 1",5538,0.0211576861499951,6.59445048462222,0.249218559666124,0.805264733797613,0.957033559496487,-6.03764193867526
"5153_at","5153_at","phosphodiesterase 1B, calmodulin-dependent",5153,0.0138297074499989,3.89996878222222,0.249166532747997,0.805304519939676,0.957033559496487,-6.03765468858062
"388698_at","388698_at","filaggrin family member 2",388698,-0.015907276099997,2.26732013938889,-0.24911424094812,0.805344509182221,0.957033559496487,-6.03766750073079
"285148_at","285148_at","isoamyl acetate-hydrolyzing esterase 1 homolog (S. cerevisiae)",285148,-0.0103333894999977,7.61699067862222,-0.249103373442677,0.80535281998547,0.957033559496487,-6.0376701630709
"56656_at","56656_at","olfactory receptor, family 2, subfamily S, member 2",56656,0.0132649764999999,3.91914285757778,0.24899225318272,0.805437799301714,0.957033559496487,-6.03769737887269
"163_at","163_at","adaptor-related protein complex 2, beta 1 subunit",163,-0.0111762429500022,8.55738715315556,-0.248990493454123,0.805439145075337,0.957033559496487,-6.03769780977187
"147409_at","147409_at","desmoglein 4",147409,-0.0112667894499983,2.36104034996667,-0.24890497658974,0.805504545864198,0.957033559496487,-6.03771874636557
"414919_at","414919_at","chromosome 8 open reading frame 82",414919,-0.0171316798999994,4.8469534976,-0.248893489876215,0.805513330675792,0.957033559496487,-6.03772155804546
"79898_at","79898_at","zinc finger protein 613",79898,-0.0144243194500016,4.94434655894444,-0.248884882233944,0.805519913647655,0.957033559496487,-6.03772366491118
"727910_at","727910_at","TLC domain containing 2",727910,0.019832963649999,4.89481863731111,0.248834801944195,0.805558214453756,0.957033559496487,-6.03773592146973
"79368_at","79368_at","Fc receptor-like 2",79368,0.0129127103999984,2.31117330886667,0.24877667036818,0.805602673408585,0.957033559496487,-6.03775014540857
"79932_at","79932_at","KIAA0319-like",79932,0.0113309517999989,7.62320784163333,0.248763946350984,0.80561240480967,0.957033559496487,-6.03775325834684
"2900_at","2900_at","glutamate receptor, ionotropic, kainate 4",2900,0.0111215459500023,3.7267413166,0.248712995882598,0.805651372339505,0.957033559496487,-6.03776572182202
"55812_at","55812_at","spermatogenesis associated 7",55812,0.0190028490500014,5.36729449745556,0.248699090645666,0.805662007320676,0.957033559496487,-6.03776912287222
"50945_at","50945_at","T-box 22",50945,-0.01662922015,2.68922204632222,-0.248691335820625,0.805667938370201,0.957033559496487,-6.03777101952505
"59084_at","59084_at","ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)",59084,0.0241725551499945,7.09020225142222,0.24862493658284,0.805718722357595,0.957033559496487,-6.03778725685149
"140462_at","140462_at","ankyrin repeat and SOCS box containing 9",140462,-0.0159179666499987,2.80268126078889,-0.248608791292882,0.805731070856823,0.957033559496487,-6.03779120438266
"135948_at","135948_at","olfactory receptor, family 2, subfamily F, member 2",135948,-0.0127931684499996,1.86192360605556,-0.248592042842078,0.805743880729562,0.957033559496487,-6.03779529911748
"340745_at","340745_at","leucine-rich repeat, immunoglobulin-like and transmembrane domains 2",340745,-0.0131932713500005,2.56735775676667,-0.248591011172583,0.805744669792706,0.957033559496487,-6.03779555133559
"80736_at","80736_at","solute carrier family 44, member 4",80736,0.0108867498999992,3.18740341732222,0.248539545687331,0.805784032973353,0.957033559496487,-6.03780813207441
"165100_at","165100_at","chromosome 2 open reading frame 57",165100,-0.0164891259499989,3.17497450777778,-0.248479385413365,0.805830046992688,0.957033559496487,-6.0378228349698
"29984_at","29984_at","ras homolog family member D",29984,0.0132764810499975,6.09615482683333,0.248471673269495,0.805835945733176,0.957033559496487,-6.03782471952641
"54904_at","54904_at","Wolf-Hirschhorn syndrome candidate 1-like 1",54904,0.0102278597500005,6.92698203595556,0.248335906645342,0.805939790644977,0.957033559496487,-6.03785788623224
"6464_at","6464_at","SHC (Src homology 2 domain containing) transforming protein 1",6464,-0.0125048997000023,6.40860226628889,-0.248312435416137,0.80595774364174,0.957033559496487,-6.03786361823862
"100294362_at","100294362_at","uncharacterized LOC100294362",100294362,0.0147067329999953,4.63092908981111,0.248235796231045,0.806016365232545,0.957033559496487,-6.03788233085956
"84629_at","84629_at","trinucleotide repeat containing 18",84629,0.0153273305500008,6.14459589885556,0.248220829107737,0.806027813774623,0.957033559496487,-6.03788598463938
"79815_at","79815_at","NIPA-like domain containing 2",79815,0.018368648,5.47051462497778,0.248207180183896,0.806038254047734,0.957033559496487,-6.03788931642879
"128853_at","128853_at","dual specificity phosphatase 15",128853,0.014428148700004,4.01279177216667,0.248197518037277,0.806045644795436,0.957033559496487,-6.03789167491028
"51693_at","51693_at","trafficking protein particle complex 2-like",51693,-0.0189625259999975,6.33588466465556,-0.248150128762168,0.806081893960763,0.957033559496487,-6.03790324107198
"89765_at","89765_at","radial spoke head 1 homolog (Chlamydomonas)",89765,0.0107368197500022,2.60548531705556,0.247990868450807,0.806203719141408,0.95712038030838,-6.03794209517211
"5413_at","5413_at","septin 5",5413,0.0317442803499999,4.33825297838889,0.247841773131781,0.8063177732017,0.95717470068486,-6.0379784468718
"3550_at","3550_at","IK cytokine, down-regulator of HLA II",3550,0.00976689950000065,7.19875370176667,0.24772496360666,0.806407132522096,0.95717470068486,-6.03800691161238
"8664_at","8664_at","eukaryotic translation initiation factor 3, subunit D",8664,-0.0104993753999967,8.27263748014444,-0.247647612920145,0.80646630729701,0.95717470068486,-6.03802575347576
"6477_at","6477_at","siah E3 ubiquitin protein ligase 1",6477,-0.0150179197999991,6.21972325671111,-0.247517536308946,0.8065658210798,0.95717470068486,-6.03805742565565
"9153_at","9153_at","solute carrier family 28 (concentrative nucleoside transporter), member 2",9153,0.0118039914500034,2.68556633531111,0.247514959496434,0.806567792477497,0.95717470068486,-6.03805805291308
"401052_at","401052_at","uncharacterized LOC401052",401052,0.0263573924999987,4.13936085555556,0.247513695865674,0.80656875922226,0.95717470068486,-6.03805836050847
"158401_at","158401_at","chromosome 9 open reading frame 84",158401,0.0117216823499984,2.00660956578889,0.247466990784299,0.806604491314626,0.95717470068486,-6.03806972845196
"53632_at","53632_at","protein kinase, AMP-activated, gamma 3 non-catalytic subunit",53632,-0.0234235152499966,7.86270584514444,-0.247421774846172,0.806639084534615,0.95717470068486,-6.03808073190724
"1130_at","1130_at","lysosomal trafficking regulator",1130,0.0191123690500001,6.1962870315,0.247144536259144,0.806851199396866,0.957363978728453,-6.03814815514889
"140564_at","140564_at","apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3D",140564,-0.0145071520999975,4.70243329226667,-0.247085961930244,0.806896016466715,0.957363978728453,-6.0381623905539
"1104_at","1104_at","regulator of chromosome condensation 1",1104,-0.0163351288000007,4.26416377417778,-0.246997556513443,0.806963659519584,0.957365646855362,-6.03818386949576
"163479_at","163479_at","fibronectin type III domain containing 7",163479,0.0132023670000025,2.53046235974444,0.246877923071093,0.807055199013404,0.957365646855362,-6.03821292341047
"9814_at","9814_at","Sfi1 homolog, spindle assembly associated (yeast)",9814,-0.0129985251500004,4.71862505974444,-0.246779670236974,0.807130380882821,0.957365646855362,-6.03823677440545
"9794_at","9794_at","mastermind-like 1 (Drosophila)",9794,0.0106068289000021,6.79509806785556,0.246757280840968,0.807147513240153,0.957365646855362,-6.03824220813723
"29965_at","29965_at","cell death-inducing p53 target 1",29965,0.0150922146999974,5.00398270877778,0.246677822473631,0.807208315545817,0.957365646855362,-6.03826148810449
"9904_at","9904_at","RNA binding motif protein 19",9904,0.0119972403000048,6.26090558632222,0.246541421913287,0.807312693449052,0.957365646855362,-6.03829457025775
"22954_at","22954_at","tripartite motif containing 32",22954,-0.0115120879999973,6.32416120683333,-0.246414776428815,0.807409609730746,0.957365646855362,-6.03832527014972
"222659_at","222659_at","peroxisomal, testis specific 1",222659,-0.0117360116,2.09799333198889,-0.246316155741159,0.807485082028859,0.957365646855362,-6.03834916573599
"378708_at","378708_at","apoptosis-inducing, TAF9-like domain 1",378708,0.0240042496999968,3.0696539863,0.246287077847503,0.807507335080887,0.957365646855362,-6.0383562094323
"4353_at","4353_at","myeloperoxidase",4353,0.0218126970999992,3.30257356924444,0.246253177748574,0.807533278732374,0.957365646855362,-6.03836442019322
"128977_at","128977_at","chromosome 22 open reading frame 39",128977,-0.0132792760500005,7.65658804558889,-0.246205883356316,0.807569473374963,0.957365646855362,-6.03837587323546
"7398_at","7398_at","ubiquitin specific peptidase 1",7398,0.0124628231000008,5.77435912103333,0.246010417283373,0.807719069210063,0.957365646855362,-6.03842318504624
"5636_at","5636_at","phosphoribosyl pyrophosphate synthetase-associated protein 2",5636,-0.0111964450499995,5.44486111666667,-0.245973601184206,0.807747246470808,0.957365646855362,-6.03843209205785
