"","PROBEID","SYMBOL","GENENAME","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"205514_at","205514_at","ZNF415","zinc finger protein 415","55786",0.0767870105492037,9.70707748392834,0.29742995107789,0.770826695435503,0.927865955624093,-6.15318120503996
"206643_at","206643_at","HAL","histidine ammonia-lyase","3034",0.139190263409679,8.80029326089844,0.297264652805508,0.770950086087735,0.927952864607986,-6.15323162990105
"219341_at","219341_at","CLN8","CLN8 transmembrane ER and ERGIC protein","2055",-0.0749312237557334,9.34227486901372,-0.297202267315099,0.77099665684059,0.927952864607986,-6.15325065364607
"217856_at","217856_at","RBM8A","RNA binding motif protein 8A","9939",-0.0304915260324634,11.0804406895893,-0.297135291325905,0.771046655427538,0.927954209879319,-6.15327107282934
"212043_at","212043_at","TGOLN2","trans-golgi network protein 2","10618",-0.0259372031621314,13.1955980022059,-0.297017828907584,0.771134345465574,0.928000913744434,-6.15330687301366
"200794_x_at","200794_x_at","DAZAP2","DAZ associated protein 2","9802",-0.0347112066223509,13.7635759607659,-0.296751299014744,0.771333332018332,0.928181539999748,-6.15338805420284
"207129_at","207129_at","CA5B","carbonic anhydrase 5B","11238",0.064296080201462,8.20981034814417,0.296470126680259,0.771543268607163,0.928261151943133,-6.15347361737654
"221741_s_at","221741_s_at","YTHDF1","YTH N6-methyladenosine RNA binding protein 1","54915",-0.0194405432068532,13.0966139102634,-0.296430813751,0.771572622994917,0.928261151943133,-6.15348557426805
"217844_at","217844_at","CTDSP1","CTD small phosphatase 1","58190",0.023399013185184,12.8188909516384,0.296428623052202,0.771574258768346,0.928261151943133,-6.15348624051552
"205810_s_at","205810_s_at","WASL","WASP like actin nucleation promoting factor","8976",-0.0931995651424602,8.28650482331016,-0.296400739973177,0.771595078890783,0.928261151943133,-6.15349472004807
"214762_at","214762_at","ATP6V1G2","ATPase H+ transporting V1 subunit G2","534",0.0521884460004731,9.89307969281914,0.29630204640203,0.771668774247604,0.928290810961095,-6.15352472746419
"221758_at","221758_at","ARMC6","armadillo repeat containing 6","93436",-0.0465942988453047,10.5390148855994,-0.2962367546705,0.771717529424147,0.928290810961095,-6.15354457375829
"209188_x_at","209188_x_at","DR1","down-regulator of transcription 1","1810",0.022790360837293,11.8661112135075,0.295995073415462,0.771898008405206,0.928449077587558,-6.15361799847599
"214513_s_at","214513_s_at","CREB1","cAMP responsive element binding protein 1","1385",-0.118616654618564,8.39780642499296,-0.295610096981995,0.772185523652102,0.928736060631747,-6.15373483538763
"213468_at","213468_at","ERCC2","ERCC excision repair 2, TFIIH core complex helicase subunit","2068",0.0877951169329254,8.06444836993994,0.295389416143873,0.772350352396283,0.928871069871649,-6.15380174243749
"205159_at","205159_at","CSF2RB","colony stimulating factor 2 receptor subunit beta","1439",0.0380610554812968,9.59751229746228,0.29523698997627,0.772464207749441,0.928871069871649,-6.15384792694544
"36030_at","36030_at","IFFO1","intermediate filament family orphan 1","25900",-0.0390074283003941,11.978781875373,-0.295216121836545,0.772479795718851,0.928871069871649,-6.15385424807723
"212010_s_at","212010_s_at","CDV3","CDV3 homolog","55573",-0.0299734346944316,14.5807211588544,-0.295190357446031,0.77249904120471,0.928871069871649,-6.15386205171598
"215531_s_at","215531_s_at","GABRA5","gamma-aminobutyric acid type A receptor subunit alpha5","2558",0.0926371446226302,8.66875414710727,0.295082711376258,0.772579452365263,0.928871069871649,-6.15389464879399
"221129_at","221129_at","FAM215A","family with sequence similarity 215 member A","23591",-0.136335136959083,7.80742620075982,-0.295066784031527,0.772591350256708,0.928871069871649,-6.15389947087166
"209530_at","209530_at","CACNB3","calcium voltage-gated channel auxiliary subunit beta 3","784",0.0997199296260707,9.22803109293571,0.294872851664821,0.77273622453949,0.928986415468157,-6.15395816420667
"203564_at","203564_at","FANCG","FA complementation group G","2189",0.0949316305256556,9.36905835736321,0.294508580136396,0.773008372104084,0.929254745188952,-6.15406830755151
"219694_at","219694_at","OTULINL","OTU deubiquitinase with linear linkage specificity like","54491",-0.087186579743264,8.77035874496312,-0.294416779217797,0.773076961575758,0.92927835360946,-6.15409604384959
"211235_s_at","211235_s_at","ESR1","estrogen receptor 1","2099",0.0408133831561965,7.46998137794278,0.294185343794123,0.773249888399368,0.929381391760981,-6.15416593080949
"217594_at","217594_at","TUT4","terminal uridylyl transferase 4","23318",-0.0664261447583581,8.42504682788916,-0.294130317703196,0.773291005337858,0.929381391760981,-6.15418253915869
"209629_s_at","209629_s_at","NXT2","nuclear transport factor 2 like export factor 2","55916",-0.0943722457737142,7.17823821127774,-0.294105502335156,0.773309548264668,0.929381391760981,-6.15419002809941
"216059_at","216059_at","PAX3","paired box 3","5077",0.107893299095021,7.19635873020327,0.293797519766177,0.773539695852603,0.929521806229055,-6.15428292118865
"204181_s_at","204181_s_at","ZBTB43","zinc finger and BTB domain containing 43","23099",0.0389446921568251,12.0098487081311,0.293768691414802,0.773561239691287,0.929521806229055,-6.15429161142538
"208980_s_at","208980_s_at","UBC","ubiquitin C","7316",0.0386379907229575,16.8745703932759,0.293691969257986,0.773618576205543,0.929521806229055,-6.15431473503602
"212783_at","212783_at","RBBP6","RB binding protein 6, ubiquitin ligase","5930",-0.0283575031321099,11.4041520083697,-0.293657312120568,0.773644476861918,0.929521806229055,-6.15432517854183
"215987_at","215987_at","RAPGEF2","Rap guanine nucleotide exchange factor 2","9693",0.100548029537865,8.74472234543874,0.293621554873184,0.773671199969727,0.929521806229055,-6.15433595227827
"206039_at","206039_at","RAB33A","RAB33A, member RAS oncogene family","9363",0.0901439190361746,8.43041618173202,0.293385459284861,0.773847653069888,0.929674968097631,-6.15440705591385
"212580_at","212580_at","CAST","calpastatin","831",-0.0440909990550065,9.84276802739191,-0.293310019145857,0.773904038271134,0.929683874108663,-6.15442976392066
"1053_at","1053_at","RFC2","replication factor C subunit 2","5982",0.0487951733056047,9.96647145707915,0.292661122408029,0.774389089448629,0.930166890474429,-6.15462484849339
"215455_at","215455_at","TIMELESS","timeless circadian regulator","8914",0.102826449541714,7.17537153619199,0.292641024549978,0.774404114198712,0.930166890474429,-6.15463088391694
"208620_at","208620_at","PCBP1","poly(rC) binding protein 1","5093",-0.0325861502799949,15.5333476196234,-0.292464216920527,0.774536296060968,0.930184239449561,-6.15468396195193
"207844_at","207844_at","IL13","interleukin 13","3596",0.048372382630868,9.61266350243407,0.29244075995161,0.774553833103871,0.930184239449561,-6.15469100140753
"209597_s_at","209597_s_at","PNMA2","PNMA family member 2","10687",0.10063794422849,7.39460762051196,0.292343164977468,0.774626799038174,0.930184239449561,-6.15472028376
"34478_at","34478_at","RAB11B","RAB11B, member RAS oncogene family","9230",0.0438256792055665,10.3795164108911,0.292286956272833,0.774668823940837,0.930184239449561,-6.15473714421919
"219472_at","219472_at","CENPO","centromere protein O","79172",0.0838456098814611,9.64686219179871,0.292261873643148,0.774687577414599,0.930184239449561,-6.15474466701571
"210864_x_at","210864_x_at","HFE","homeostatic iron regulator","3077",-0.0556712230049587,10.6657101933888,-0.292131745141178,0.774784872661607,0.930184239449561,-6.15478368500733
"209667_at","209667_at","CES2","carboxylesterase 2","8824",0.043270362062092,11.5325449888677,0.29212830625498,0.774787443922023,0.930184239449561,-6.1547847158974
"207158_at","207158_at","APOBEC1","apolipoprotein B mRNA editing enzyme catalytic subunit 1","339",-0.0567472341022484,9.96235853911137,-0.292019007551886,0.774869168167155,0.930184239449561,-6.15481747461468
"221012_s_at","221012_s_at","TRIM8","tripartite motif containing 8","81603",0.0312133609587022,12.7034228963509,0.291944956128433,0.774924539089505,0.930184239449561,-6.15483966223876
"212429_s_at","212429_s_at","GTF3C2","general transcription factor IIIC subunit 2","2976",0.0221160139289616,11.9171071225362,0.291825470131849,0.775013885782241,0.930184239449561,-6.15487545147144
"208608_s_at","208608_s_at","SNTB1","syntrophin beta 1","6641",-0.0494537237558532,10.1324035611773,-0.291775337978091,0.775051373528627,0.930184239449561,-6.15489046308032
"205606_at","205606_at","LRP6","LDL receptor related protein 6","4040",-0.100872141327461,10.3400770553679,-0.291733425252959,0.775082715413284,0.930184239449561,-6.15490301150477
"211800_s_at","211800_s_at","USP4","ubiquitin specific peptidase 4","7375",0.0199920516895045,12.4317072851182,0.291712777774906,0.775098155525827,0.930184239449561,-6.15490919258496
"222268_x_at","222268_x_at","MUC5B","mucin 5B, oligomeric mucus/gel-forming","727897",0.12598617556983,8.73795061462135,0.291704247389322,0.775104534547651,0.930184239449561,-6.15491174613635
"219281_at","219281_at","MSRA","methionine sulfoxide reductase A","4482",-0.031133176273249,11.835428722359,-0.291625329096276,0.775163550447568,0.930196260537082,-6.15493536665338
"212493_s_at","212493_s_at","SETD2","SET domain containing 2, histone lysine methyltransferase","29072",-0.037877047439375,11.1668150512217,-0.29138037029293,0.775346742377906,0.930270245238723,-6.15500864350906
"206451_at","206451_at","TBCCD1","TBCC domain containing 1","55171",0.0445021197106428,9.50086964421791,0.291376331863249,0.775349762626359,0.930270245238723,-6.15500985105393
"206903_at","206903_at","EXOG","exo/endonuclease G","9941",0.125971786154869,8.42620989839175,0.291295965676018,0.775409867435554,0.930270245238723,-6.15503387819272
"209126_x_at","209126_x_at","KRT6B","keratin 6B","3854",0.0569809626565601,10.3460645338481,0.29128079200128,0.775421215795277,0.930270245238723,-6.15503841394372
"209616_s_at","209616_s_at","CES1","carboxylesterase 1","1066",0.0588083538909192,9.22769397648454,0.291103270608984,0.775553987660057,0.930354747915154,-6.15509146174543
"219931_s_at","219931_s_at","KLHL12","kelch like family member 12","59349",-0.0463986649278016,10.2828915905923,-0.291055567397761,0.775589667114688,0.930354747915154,-6.15510571121127
"209294_x_at","209294_x_at","TNFRSF10B","TNF receptor superfamily member 10b","8795",-0.143919840869709,7.65960804941724,-0.290904495452433,0.775702664358864,0.930431501875824,-6.15515082283625
"202171_at","202171_at","VEZF1","vascular endothelial zinc finger 1","7716",0.0211542061742929,12.824648966584,0.290605974884055,0.77592596433033,0.930569115863046,-6.15523989618333
"206657_s_at","206657_s_at","MYOD1","myogenic differentiation 1","4654",-0.0376176708917111,11.9977533016722,-0.290570843374669,0.775952244837859,0.930569115863046,-6.15525037288093
"211473_s_at","211473_s_at","COL4A6","collagen type IV alpha 6 chain","1288",0.131100631908477,8.112044269139,0.290554528805476,0.775964449226297,0.930569115863046,-6.15525523768416
"215723_s_at","215723_s_at","PLD1","phospholipase D1","5337",-0.146503215424137,6.65982444245959,-0.290338270770609,0.776126230540293,0.930704337096641,-6.15531969769951
"200702_s_at","200702_s_at","DDX24","DEAD-box helicase 24","57062",-0.0506404671848166,11.5107923239194,-0.290023582602159,0.776361666246264,0.930819522772358,-6.15541341218911
"206429_at","206429_at","F2RL1","F2R like trypsin receptor 1","2150",0.0661645302999112,9.95134187443517,0.289892918759383,0.776459429883748,0.930819522772358,-6.15545229456694
"212624_s_at","212624_s_at","CHN1","chimerin 1","1123",0.066096240531679,8.38252468249843,0.28986910042208,0.776477251363916,0.930819522772358,-6.15545938046122
"203445_s_at","203445_s_at","CTDSP2","CTD small phosphatase 2","10106",0.0215504301139386,13.5908117774181,0.28986085518415,0.776483420689379,0.930819522772358,-6.15546183326452
"203629_s_at","203629_s_at","COG5","component of oligomeric golgi complex 5","10466",-0.0358357722454432,10.7705843556483,-0.289845389925779,0.776494992285472,0.930819522772358,-6.15546643370252
"207810_at","207810_at","F13B","coagulation factor XIII B chain","2165",0.0955598087363283,7.97448247976206,0.289717337520792,0.776590807282012,0.930819522772358,-6.15550451604409
"206007_at","206007_at","PRG4","proteoglycan 4","10216",-0.119689864558506,8.60369621946201,-0.289684161007394,0.77661563217268,0.930819522772358,-6.155514379916
"221377_s_at","221377_s_at","RBPJL","recombination signal binding protein for immunoglobulin kappa J region like","11317",-0.0744389614861234,8.85414748125526,-0.289671405708546,0.776625176610016,0.930819522772358,-6.15551817195983
"211572_s_at","211572_s_at","SLC23A2","solute carrier family 23 member 2","9962",-0.0651513508046708,9.32499750847168,-0.289528056874782,0.776732443171747,0.930819522772358,-6.15556077704106
"212832_s_at","212832_s_at","CKAP5","cytoskeleton associated protein 5","9793",-0.0313128872782737,12.4694984153588,-0.289483120116705,0.776766069898853,0.930819522772358,-6.15557412852836
"217381_s_at","217381_s_at","TARP","TCR gamma alternate reading frame protein","445347",0.0814484297868381,7.61980961237255,0.289443180123494,0.776795957878366,0.930819522772358,-6.15558599367406
"209635_at","209635_at","AP1S1","adaptor related protein complex 1 subunit sigma 1","1174",0.0586194633347166,10.7926015592242,0.289394090099931,0.776832693534169,0.930819522772358,-6.15560057484577
"215156_at","215156_at","WDR61","WD repeat domain 61","80349",0.0438594256768674,10.2983762533652,0.289358003542721,0.776859698630702,0.930819522772358,-6.15561129205163
"214103_s_at","214103_s_at","RAP2A","RAP2A, member of RAS oncogene family","5911",0.115509185767811,7.52756756567979,0.289135835936599,0.777025962688594,0.930897287830176,-6.15567724369095
"41512_at","41512_at","BRAP","BRCA1 associated protein","8315",-0.0418691475369926,10.2811774615523,-0.289067009585961,0.777077472734036,0.930897287830176,-6.15569766501932
"215041_s_at","215041_s_at","DOCK9","dedicator of cytokinesis 9","23348",-0.118111048193693,7.87238604835106,-0.28893224646325,0.777178333422314,0.930897287830176,-6.15573763642253
"222192_s_at","222192_s_at","LDAH","lipid droplet associated hydrolase","60526",0.043705409069192,7.94287862414785,0.28891842585992,0.777188677406288,0.930897287830176,-6.15574173464145
"209702_at","209702_at","FTO","FTO alpha-ketoglutarate dependent dioxygenase","79068",-0.0329627825130476,12.8823439069401,-0.288885248464694,0.777213509096273,0.930897287830176,-6.15575157193391
"200013_at","200013_at","RPL24","ribosomal protein L24","6152",0.0207340328439223,16.34360061221,0.288847385673077,0.777241847891976,0.930897287830176,-6.15576279711189
"205219_s_at","205219_s_at","GALK2","galactokinase 2","2585",0.0398879678175117,9.95792461937279,0.288765402729223,0.777303210005525,0.930897287830176,-6.1557870976117
"211136_s_at","211136_s_at","CLPTM1","CLPTM1 regulator of GABA type A receptor forward trafficking","1209",-0.0312034691107606,11.9208065901629,-0.288726561105105,0.777332282499443,0.930897287830176,-6.15579860825049
"218950_at","218950_at","ARAP3","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3","64411",-0.0327542926246931,10.7035107822843,-0.288647234743236,0.777391658421936,0.930897287830176,-6.15582211171489
"210670_at","210670_at","PPY","pancreatic polypeptide","5539",0.155699235873486,8.0512719027482,0.288599146252458,0.777427653450732,0.930897287830176,-6.15583635666424
