"","PROBEID","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"9191_at","9191_at","9191","DEDD","death effector domain containing",0.0161842845499978,7.393641931525,0.366027210131201,0.717479208693314,0.911670239470755,-6.04725399140677
"79050_at","79050_at","79050","NOC4L","nucleolar complex associated 4 homolog",-0.0184245502500007,5.617218822025,-0.365905465997577,0.717568906776199,0.911700511317598,-6.04729788351876
"10318_at","10318_at","10318","TNIP1","TNFAIP3 interacting protein 1",0.0235120782500031,7.148116657475,0.36580617965734,0.717642061571361,0.911700717962142,-6.04733366829122
"388512_at","388512_at","388512","CLEC17A","C-type lectin domain containing 17A",0.0217439643500015,4.482048096125,0.365726437505695,0.717700818077856,0.911700717962142,-6.04736240199715
"7562_at","7562_at","7562","ZNF708","zinc finger protein 708",-0.034275168399998,5.6178077413,-0.365573415533267,0.717813574411059,0.911760267056632,-6.04741752347453
"11211_at","11211_at","11211","FZD10","frizzled class receptor 10",-0.0214468681500009,4.394304217275,-0.365483291688401,0.717879986454005,0.911760944528167,-6.04744997715708
"92703_at","92703_at","92703","TMEM183A","transmembrane protein 183A",-0.0632668037000004,4.0015307737,-0.365140998718735,0.718132241941586,0.911997635205684,-6.04757316510062
"27333_at","27333_at","27333","GOLIM4","golgi integral membrane protein 4",0.0142883385500028,8.162987981425,0.364708686215506,0.718450884667362,0.912318583704586,-6.04772858712269
"116236_at","116236_at","116236","ABHD15","abhydrolase domain containing 15",0.020218729249998,4.586972027025,0.364603917571207,0.718528113874639,0.91233294458945,-6.04776622542189
"3305_at","3305_at","3305","HSPA1L","heat shock protein family A (Hsp70) member 1 like",-0.0336661440499997,5.158375101175,-0.364451741786698,0.718640294242211,0.912391677122484,-6.04782087576705
"58493_at","58493_at","58493","INIP","INTS3 and NABP interacting protein",0.0240773484999997,6.5308692053,0.364361122728046,0.718707099515727,0.912392795569406,-6.04785340874976
"55799_at","55799_at","55799","CACNA2D3","calcium voltage-gated channel auxiliary subunit alpha2delta 3",0.0196458000499993,7.113120172375,0.364073001011134,0.718919520886601,0.912578755303179,-6.04795679365314
"54876_at","54876_at","54876","DCAF16","DDB1 and CUL4 associated factor 16",-0.0239550347500028,7.034211681325,-0.363857370806222,0.719078512067841,0.912611773676626,-6.04803411397755
"79830_at","79830_at","79830","ZMYM1","zinc finger MYM-type containing 1",-0.0199090237500004,4.550475080725,-0.363813466501936,0.719110885725493,0.912611773676626,-6.04804985156091
"170370_at","170370_at","170370","FAM170B","family with sequence similarity 170 member B",0.0218379140000007,4.3885335798,0.363769436142642,0.719143352869746,0.912611773676626,-6.04806563244311
"23483_at","23483_at","23483","TGDS","TDP-glucose 4,6-dehydratase",-0.0234256792500007,3.854647980275,-0.363519140373697,0.719327926405359,0.912762308742108,-6.04815530484685
"84798_at","84798_at","84798","C19orf48","chromosome 19 open reading frame 48",0.0193561233500015,4.320302054175,0.363326551797808,0.719469957238867,0.912858838300872,-6.04822426119419
"27145_at","27145_at","27145","FILIP1","filamin A interacting protein 1",-0.0134833424499945,9.507964265925,-0.363033320373561,0.71968623023497,0.912957672834191,-6.04832918332782
"152992_at","152992_at","152992","TRMT44","tRNA methyltransferase 44 homolog",0.0185155026000006,6.5924667584,0.362908262907515,0.719778473687716,0.912957672834191,-6.04837390508506
"79364_at","79364_at","79364","ZXDC","ZXD family zinc finger C",-0.0182071463499982,7.376964532575,-0.362877808948337,0.719800937443772,0.912957672834191,-6.04838479340799
"79943_at","79943_at","79943","ZNF696","zinc finger protein 696",-0.022283298200001,4.2024182328,-0.362861025615383,0.71981331744468,0.912957672834191,-6.04839079363237
"54627_at","54627_at","54627","MAP10","microtubule associated protein 10",-0.0200764663999982,5.0343577615,-0.362773772962453,0.719877679453723,0.912957672834191,-6.04842198298467
"5143_at","5143_at","5143","PDE4C","phosphodiesterase 4C",-0.0223876331499975,5.145041708325,-0.362468477218492,0.720102897769318,0.913159621140495,-6.04853105569014
"7596_at","7596_at","7596","ZNF45","zinc finger protein 45",0.0276588079499991,4.133673063725,0.362338689758347,0.720198650494927,0.913165361101606,-6.0485773972193
"57224_at","57224_at","57224","NHSL1","NHS like 1",0.0332784355999989,4.2585586211,0.362147217051085,0.720339920985829,0.913165361101606,-6.04864573393673
"441242_at","441242_at","441242","LOC441242","uncharacterized LOC441242",-0.0564535583000003,3.9333578432,-0.362137439659196,0.720347135116171,0.913165361101606,-6.04864922253488
"26001_at","26001_at","26001","RNF167","ring finger protein 167",-0.0182020237000025,6.9736852604,-0.362100983582136,0.720374034024773,0.913165361101606,-6.04866222933428
"201266_at","201266_at","201266","SLC39A11","solute carrier family 39 member 11",0.023047515700001,4.9337160437,0.362015207333682,0.720437324990494,0.913165361101606,-6.04869282747722
"10062_at","10062_at","10062","NR1H3","nuclear receptor subfamily 1 group H member 3",0.0193744908499998,4.236615568075,0.361662666898936,0.720697472259452,0.913238450542639,-6.04881851058712
"9894_at","9894_at","9894","TELO2","telomere maintenance 2",-0.0238746013999984,4.460741779,-0.361640298222326,0.720713979752184,0.913238450542639,-6.04882648109005
"541468_at","541468_at","541468","LURAP1","leucine rich adaptor protein 1",0.0191788055500011,3.915806025625,0.361615750486892,0.720732095491888,0.913238450542639,-6.04883522748352
"80019_at","80019_at","80019","UBTD1","ubiquitin domain containing 1",-0.0217372844500003,6.157173693275,-0.361579388398551,0.720758930294599,0.913238450542639,-6.04884818226895
"2005_at","2005_at","2005","ELK4","ETS transcription factor ELK4",0.013058146299997,8.27373968465,0.361462209973544,0.720845409108507,0.913264414322751,-6.04888992086843
"10970_at","10970_at","10970","CKAP4","cytoskeleton associated protein 4",0.0158539150500001,5.918178125925,0.361183860168337,0.721050849163989,0.913399987313994,-6.04898901458901
"388551_at","388551_at","388551","CEACAM16","CEA cell adhesion molecule 16, tectorial membrane component",-0.024349681399999,3.8444243182,-0.360993217278847,0.72119156821428,0.913399987313994,-6.04905684071356
"121227_at","121227_at","121227","LRIG3","leucine rich repeats and immunoglobulin like domains 3",-0.0255887488500024,6.254969931275,-0.360859772342124,0.721290073760785,0.913399987313994,-6.04910429612127
"201254_at","201254_at","201254","CENPX","centromere protein X",-0.0213958705000001,6.0549279737,-0.360834801914345,0.72130850682004,0.913399987313994,-6.04911317412507
"84627_at","84627_at","84627","ZNF469","zinc finger protein 469",0.0235952647999991,4.8114194651,0.36083474485241,0.721308548943105,0.913399987313994,-6.04911319441221
"169841_at","169841_at","169841","ZNF169","zinc finger protein 169",-0.0227856975499998,4.264124104575,-0.36078076071081,0.721348400385979,0.913399987313994,-6.04913238589303
"10778_at","10778_at","10778","ZNF271P","zinc finger protein 271, pseudogene",0.0241602088500015,5.960196383075,0.3606164938804,0.721469668165807,0.913432615958559,-6.04919076564482
"727936_at","727936_at","727936","GXYLT2","glucoside xylosyltransferase 2",0.0477736159000015,4.59834041195,0.360567054661368,0.721506167460908,0.913432615958559,-6.0492083309911
"165324_at","165324_at","165324","UBXN2A","UBX domain protein 2A",-0.0198820652999991,6.2216919354,-0.360415558933949,0.721618015801579,0.913490655693209,-6.04926214134093
"5983_at","5983_at","5983","RFC3","replication factor C subunit 3",-0.0272340074000015,5.61479495485,-0.360202836029088,0.72177507845265,0.913605916022011,-6.04933766145864
"23370_at","23370_at","23370","ARHGEF18","Rho/Rac guanine nucleotide exchange factor 18",0.0203774377000014,5.03467938575,0.359846201234161,0.722038425515461,0.913644108954462,-6.04946417372249
"23038_at","23038_at","23038","WDTC1","WD and tetratricopeptide repeats 1",0.0201743640500007,7.891509767375,0.359674317276291,0.722165360949723,0.913644108954462,-6.04952510339967
"79572_at","79572_at","79572","ATP13A3","ATPase 13A3",0.0224821720499984,6.590587689175,0.359623959913408,0.722202551146675,0.913644108954462,-6.04954294869838
"90809_at","90809_at","90809","PIP4P1","phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1",-0.0138786318500017,5.875539232725,-0.35958193514822,0.722233588041438,0.913644108954462,-6.04955783925627
"4714_at","4714_at","4714","NDUFB8","NADH:ubiquinone oxidoreductase subunit B8",-0.0139226326000053,9.8684983061,-0.35955951814093,0.722250144056412,0.913644108954462,-6.04956578152943
"84248_at","84248_at","84248","FYTTD1","forty-two-three domain containing 1",-0.0159355974000075,8.4034361467,-0.359419403957903,0.722353628105327,0.913644108954462,-6.04961541243482
"23107_at","23107_at","23107","MRPS27","mitochondrial ribosomal protein S27",0.0171559082999995,7.77960045175,0.359367205760185,0.722392181476709,0.913644108954462,-6.04963389706225
"3177_at","3177_at","3177","SLC29A2","solute carrier family 29 member 2",-0.0261081728000025,7.85245864525,-0.359262555946596,0.722469477648215,0.913644108954462,-6.04967094806045
"54675_at","54675_at","54675","CRLS1","cardiolipin synthase 1",0.0205235991999988,6.4601326132,0.359229840084116,0.722493642770308,0.913644108954462,-6.04968252883789
"2783_at","2783_at","2783","GNB2","G protein subunit beta 2",0.0197927992500002,7.474377478175,0.359156531597098,0.722547792144041,0.913644108954462,-6.04970847482561
"7629_at","7629_at","7629","ZNF76","zinc finger protein 76",0.0210688595999997,7.7934637434,0.359097789181539,0.722591183342471,0.913644108954462,-6.04972926168079
"168620_at","168620_at","168620","BHLHA15","basic helix-loop-helix family member a15",-0.0210503561999973,6.1231802385,-0.359089334073576,0.72259742894621,0.913644108954462,-6.04973225336644
"92241_at","92241_at","92241","RCSD1","RCSD domain containing 1",0.0218421878499981,8.035158635525,0.358888880030808,0.722745505722185,0.913747857787068,-6.04980315996556
"124602_at","124602_at","124602","KIF19","kinesin family member 19",0.027373288350002,4.067507272825,0.358742476798681,0.722853661763185,0.913801121556675,-6.04985492242906
"283635_at","283635_at","283635","FAM177A1","family with sequence similarity 177 member A1",-0.0327540009000034,5.28921416015,-0.358640863698274,0.722928732352118,0.913812554183333,-6.04989083657113
"57232_at","57232_at","57232","ZNF630","zinc finger protein 630",-0.0244120863000008,4.078939475,-0.358534751818671,0.723007129610593,0.913828189389097,-6.04992833002098
"4588_at","4588_at","4588","MUC6","mucin 6, oligomeric mucus/gel-forming",0.0183395783500018,4.163946243925,0.35794946637627,0.723439603901946,0.914291308373933,-6.05013493691071
"80317_at","80317_at","80317","ZKSCAN3","zinc finger with KRAB and SCAN domains 3",-0.0204635852999999,3.96794494,-0.3576541975042,0.723657817152034,0.914323758394334,-6.05023904068725
"337967_at","337967_at","337967","KRTAP6-2","keratin associated protein 6-2",-0.0340352966999986,4.0799842953,-0.357625727230495,0.72367885886695,0.914323758394334,-6.05024907403994
"27146_at","27146_at","27146","FAM184B","family with sequence similarity 184 member B",0.0319298200500002,5.608790336725,0.357598979079892,0.723698628002961,0.914323758394334,-6.05025849977074
"2321_at","2321_at","2321","FLT1","fms related receptor tyrosine kinase 1",-0.0182091643999973,7.1602227743,-0.357557160785733,0.723729535636556,0.914323758394334,-6.05027323464389
"90060_at","90060_at","90060","CCDC120","coiled-coil domain containing 120",-0.0213332694999986,4.1219925198,-0.357409308211077,0.723838816364395,0.914378351449728,-6.05032531752891
"116228_at","116228_at","116228","COX20","cytochrome c oxidase assembly factor COX20",0.0205382939500005,6.797460653925,0.35730398416417,0.723916667072897,0.914387360896059,-6.05036240622225
"23154_at","23154_at","23154","NCDN","neurochondrin",-0.0192915385000001,5.60380743105,-0.357139568202588,0.724038201879773,0.914387360896059,-6.05042028186287
"30968_at","30968_at","30968","STOML2","stomatin like 2",-0.0185520289999985,8.6416283607,-0.357131516573722,0.724044153761555,0.914387360896059,-6.05042311541931
"5920_at","5920_at","5920","PLAAT4","phospholipase A and acyltransferase 4",-0.0427548952000016,4.95753440825,-0.356965445238781,0.724166920071874,0.914458957463023,-6.0504815457115
"5287_at","5287_at","5287","PIK3C2B","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta",-0.0232117682500013,6.800654334425,-0.356670930324816,0.724384655338996,0.914577960921959,-6.05058510128984
"2800_at","2800_at","2800","GOLGA1","golgin A1",-0.0184322290499974,6.365708141275,-0.356659205171819,0.724393324250471,0.914577960921959,-6.05058922226819
"84749_at","84749_at","84749","USP30","ubiquitin specific peptidase 30",0.0146063399500047,7.475380617025,0.356211798157359,0.724724139590713,0.914702736743299,-6.0507463699575
"167227_at","167227_at","167227","DCP2","decapping mRNA 2",0.0183292709499963,6.092450801475,0.35609914969515,0.724807441122033,0.914702736743299,-6.05078590596668
"51599_at","51599_at","51599","LSR","lipolysis stimulated lipoprotein receptor",0.018208143299999,4.57821044885,0.356097990343105,0.724808298460208,0.914702736743299,-6.05078631279788
"5978_at","5978_at","5978","REST","RE1 silencing transcription factor",0.0189909938999984,6.5437513843,0.356051906624991,0.724842377560748,0.914702736743299,-6.05080248309229
"51569_at","51569_at","51569","UFM1","ubiquitin fold modifier 1",-0.0262023444000006,6.61874193465,-0.355992780877118,0.724886102144262,0.914702736743299,-6.05082322666646
"51094_at","51094_at","51094","ADIPOR1","adiponectin receptor 1",-0.0186365461500007,9.283628763125,-0.355925367183039,0.724935956979814,0.914702736743299,-6.0508468738113
"57636_at","57636_at","57636","ARHGAP23","Rho GTPase activating protein 23",-0.0296189744999991,5.31971940685,-0.355899899099943,0.724954791859628,0.914702736743299,-6.05085580626531
"254295_at","254295_at","254295","PHYHD1","phytanoyl-CoA dioxygenase domain containing 1",0.0193696956000036,6.87052910665,0.355754730494278,0.725062154442987,0.914751115054753,-6.05090670936577
"25921_at","25921_at","25921","ZDHHC5","zinc finger DHHC-type palmitoyltransferase 5",-0.0158777920000013,7.51394800155,-0.355616863744174,0.725164122096247,0.914751115054753,-6.05095503306425
"2570_at","2570_at","2570","GABRR2","gamma-aminobutyric acid type A receptor subunit rho2",-0.0227740078499998,4.292527465125,-0.355579958229765,0.72519141866913,0.914751115054753,-6.05096796567854
"6728_at","6728_at","6728","SRP19","signal recognition particle 19",0.0187515344000015,6.13749683505,0.355139022791018,0.725517578185076,0.915079128960307,-6.05112237777024
"27022_at","27022_at","27022","FOXD3","forkhead box D3",0.0214405213000015,4.2655957781,0.354958019921563,0.725651481146004,0.915164616280363,-6.05118570866524
"9045_at","9045_at","9045","RPL14","ribosomal protein L14",-0.0184139804499974,6.531414350225,-0.354630163891195,0.72589404635043,0.915387116308879,-6.05130034052637
"23228_at","23228_at","23228","PLCL2","phospholipase C like 2",0.013983419049997,7.583526680325,0.354303200134905,0.726135980487427,0.915418405107365,-6.05141455604211
"139231_at","139231_at","139231","FAM199X","family with sequence similarity 199, X-linked",0.0158488308499978,6.272413396375,0.354293609842589,0.726143077183408,0.915418405107365,-6.05141790456532
"84190_at","84190_at","84190","METTL25","methyltransferase like 25",-0.0323556445499991,6.577151243825,-0.354282344496273,0.726151413430222,0.915418405107365,-6.05142183783178
